scenario,n_time,rep,method,detected
break,28,85,bayesian_bic,True
break,28,86,classical_two_way_within,True
break,28,86,bayesian_bic,True
break,28,87,classical_two_way_within,True
break,28,87,bayesian_bic,True
break,28,88,classical_two_way_within,True
break,28,88,bayesian_bic,True
break,28,89,classical_two_way_within,True
break,28,89,bayesian_bic,True
break,28,90,classical_two_way_within,True
break,28,90,bayesian_bic,True
break,28,91,classical_two_way_within,True
break,28,91,bayesian_bic,True
break,28,92,classical_two_way_within,True
break,28,92,bayesian_bic,True
break,28,93,classical_two_way_within,True
break,28,93,bayesian_bic,True
break,28,94,classical_two_way_within,True
break,28,94,bayesian_bic,True
break,28,95,classical_two_way_within,True
break,28,95,bayesian_bic,True
break,28,96,classical_two_way_within,True
break,28,96,bayesian_bic,True
break,28,97,classical_two_way_within,True
break,28,97,bayesian_bic,True
break,28,98,classical_two_way_within,True
break,28,98,bayesian_bic,True
break,28,99,classical_two_way_within,True
break,28,99,bayesian_bic,True
break,28,100,classical_two_way_within,True
break,28,100,bayesian_bic,True
null,40,1,classical_two_way_within,False
null,40,1,bayesian_bic,False
null,40,2,classical_two_way_within,False
null,40,2,bayesian_bic,False
null,40,3,classical_two_way_within,False
null,40,3,bayesian_bic,False
null,40,4,classical_two_way_within,False
null,40,4,bayesian_bic,False
null,40,5,classical_two_way_within,False
null,40,5,bayesian_bic,False
null,40,6,classical_two_way_within,False
null,40,6,bayesian_bic,False
null,40,7,classical_two_way_within,True
null,40,7,bayesian_bic,False
null,40,8,classical_two_way_within,False
null,40,8,bayesian_bic,False
null,40,9,classical_two_way_within,False
null,40,9,bayesian_bic,False
null,40,10,classical_two_way_within,False
null,40,10,bayesian_bic,False
null,40,11,classical_two_way_within,False
null,40,11,bayesian_bic,False
null,40,12,classical_two_way_within,False
null,40,12,bayesian_bic,False
null,40,13,classical_two_way_within,False
null,40,13,bayesian_bic,False
null,40,14,classical_two_way_within,False
null,40,14,bayesian_bic,False
null,40,15,classical_two_way_within,False
null,40,15,bayesian_bic,False
null,40,16,classical_two_way_within,False
null,40,16,bayesian_bic,False
null,40,17,classical_two_way_within,False
null,40,17,bayesian_bic,False
null,40,18,classical_two_way_within,False
null,40,18,bayesian_bic,False
null,40,19,classical_two_way_within,False
null,40,19,bayesian_bic,False
null,40,20,classical_two_way_within,False
null,40,20,bayesian_bic,False
null,40,21,classical_two_way_within,False
null,40,21,bayesian_bic,False
null,40,22,classical_two_way_within,False
null,40,22,bayesian_bic,False
null,40,23,classical_two_way_within,False
null,40,23,bayesian_bic,False
null,40,24,classical_two_way_within,False
null,40,24,bayesian_bic,False
null,40,25,classical_two_way_within,False
null,40,25,bayesian_bic,False
null,40,26,classical_two_way_within,False
null,40,26,bayesian_bic,False
null,40,27,classical_two_way_within,False
null,40,27,bayesian_bic,False
null,40,28,classical_two_way_within,False
null,40,28,bayesian_bic,False
null,40,29,classical_two_way_within,False
null,40,29,bayesian_bic,False
null,40,30,classical_two_way_within,False
null,40,30,bayesian_bic,False
null,40,31,classical_two_way_within,True
null,40,31,bayesian_bic,False
null,40,32,classical_two_way_within,False
null,40,32,bayesian_bic,False
null,40,33,classical_two_way_within,False
null,40,33,bayesian_bic,False
null,40,34,classical_two_way_within,False
null,40,34,bayesian_bic,False
null,40,35,classical_two_way_within,False
null,40,35,bayesian_bic,False
null,40,36,classical_two_way_within,False
null,40,36,bayesian_bic,False
null,40,37,classical_two_way_within,False
null,40,37,bayesian_bic,False
null,40,38,classical_two_way_within,False
null,40,38,bayesian_bic,False
null,40,39,classical_two_way_within,False
null,40,39,bayesian_bic,False
null,40,40,classical_two_way_within,False
null,40,40,bayesian_bic,False
null,40,41,classical_two_way_within,False
null,40,41,bayesian_bic,False
null,40,42,classical_two_way_within,False
null,40,42,bayesian_bic,False
null,40,43,classical_two_way_within,False
null,40,43,bayesian_bic,False
null,40,44,classical_two_way_within,False
null,40,44,bayesian_bic,False
null,40,45,classical_two_way_within,False
null,40,45,bayesian_bic,False
null,40,46,classical_two_way_within,False
null,40,46,bayesian_bic,False
null,40,47,classical_two_way_within,False
null,40,47,bayesian_bic,False
null,40,48,classical_two_way_within,False
null,40,48,bayesian_bic,False
null,40,49,classical_two_way_within,False
null,40,49,bayesian_bic,False
null,40,50,classical_two_way_within,False
null,40,50,bayesian_bic,False
null,40,51,classical_two_way_within,True
null,40,51,bayesian_bic,False
null,40,52,classical_two_way_within,False
null,40,52,bayesian_bic,False
null,40,53,classical_two_way_within,False
null,40,53,bayesian_bic,False
null,40,54,classical_two_way_within,True
null,40,54,bayesian_bic,False
null,40,55,classical_two_way_within,False
null,40,55,bayesian_bic,False
null,40,56,classical_two_way_within,False
null,40,56,bayesian_bic,False
null,40,57,classical_two_way_within,False
null,40,57,bayesian_bic,False
null,40,58,classical_two_way_within,False
null,40,58,bayesian_bic,False
null,40,59,classical_two_way_within,False
null,40,59,bayesian_bic,False
null,40,60,classical_two_way_within,False
null,40,60,bayesian_bic,False
null,40,61,classical_two_way_within,True
null,40,61,bayesian_bic,False
null,40,62,classical_two_way_within,False
null,40,62,bayesian_bic,False
null,40,63,classical_two_way_within,False
null,40,63,bayesian_bic,False
null,40,64,classical_two_way_within,False
null,40,64,bayesian_bic,False
null,40,65,classical_two_way_within,False
null,40,65,bayesian_bic,False
null,40,66,classical_two_way_within,False
null,40,66,bayesian_bic,False
null,40,67,classical_two_way_within,False
null,40,67,bayesian_bic,False
null,40,68,classical_two_way_within,False
null,40,68,bayesian_bic,False
null,40,69,classical_two_way_within,True
null,40,69,bayesian_bic,False
null,40,70,classical_two_way_within,False
null,40,70,bayesian_bic,False
null,40,71,classical_two_way_within,False
null,40,71,bayesian_bic,False
null,40,72,classical_two_way_within,False
null,40,72,bayesian_bic,False
null,40,73,classical_two_way_within,False
null,40,73,bayesian_bic,False
null,40,74,classical_two_way_within,True
null,40,74,bayesian_bic,False
null,40,75,classical_two_way_within,False
null,40,75,bayesian_bic,False
null,40,76,classical_two_way_within,False
null,40,76,bayesian_bic,False
null,40,77,classical_two_way_within,False
null,40,77,bayesian_bic,False
null,40,78,classical_two_way_within,False
null,40,78,bayesian_bic,False
null,40,79,classical_two_way_within,False
null,40,79,bayesian_bic,False
null,40,80,classical_two_way_within,False
null,40,80,bayesian_bic,False
null,40,81,classical_two_way_within,False
null,40,81,bayesian_bic,False
null,40,82,classical_two_way_within,True
null,40,82,bayesian_bic,False
null,40,83,classical_two_way_within,False
null,40,83,bayesian_bic,False
null,40,84,classical_two_way_within,False
null,40,84,bayesian_bic,False
null,40,85,classical_two_way_within,False
null,40,85,bayesian_bic,False
null,40,86,classical_two_way_within,False
null,40,86,bayesian_bic,False
null,40,87,classical_two_way_within,False
null,40,87,bayesian_bic,False
null,40,88,classical_two_way_within,False
null,40,88,bayesian_bic,False
null,40,89,classical_two_way_within,False
null,40,89,bayesian_bic,False
null,40,90,classical_two_way_within,False
null,40,90,bayesian_bic,False
null,40,91,classical_two_way_within,False
null,40,91,bayesian_bic,False
null,40,92,classical_two_way_within,False
null,40,92,bayesian_bic,False
null,40,93,classical_two_way_within,False
null,40,93,bayesian_bic,False
null,40,94,classical_two_way_within,False
null,40,94,bayesian_bic,False
null,40,95,classical_two_way_within,False
null,40,95,bayesian_bic,False
null,40,96,classical_two_way_within,False
null,40,96,bayesian_bic,False
null,40,97,classical_two_way_within,False
null,40,97,bayesian_bic,False
null,40,98,classical_two_way_within,False
null,40,98,bayesian_bic,False
null,40,99,classical_two_way_within,False
null,40,99,bayesian_bic,False
null,40,100,classical_two_way_within,False
null,40,100,bayesian_bic,False
linear,40,1,classical_two_way_within,True
linear,40,1,bayesian_bic,True
linear,40,2,classical_two_way_within,True
linear,40,2,bayesian_bic,True
linear,40,3,classical_two_way_within,True
linear,40,3,bayesian_bic,True
linear,40,4,classical_two_way_within,True
linear,40,4,bayesian_bic,True
linear,40,5,classical_two_way_within,True
linear,40,5,bayesian_bic,True
linear,40,6,classical_two_way_within,True
linear,40,6,bayesian_bic,True
linear,40,7,classical_two_way_within,True
linear,40,7,bayesian_bic,True
linear,40,8,classical_two_way_within,True
linear,40,8,bayesian_bic,True
linear,40,9,classical_two_way_within,True
linear,40,9,bayesian_bic,True
linear,40,10,classical_two_way_within,True
linear,40,10,bayesian_bic,True
linear,40,11,classical_two_way_within,True
linear,40,11,bayesian_bic,True
linear,40,12,classical_two_way_within,True
linear,40,12,bayesian_bic,True
linear,40,13,classical_two_way_within,True
linear,40,13,bayesian_bic,True
linear,40,14,classical_two_way_within,True
linear,40,14,bayesian_bic,True
linear,40,15,classical_two_way_within,True
linear,40,15,bayesian_bic,True
linear,40,16,classical_two_way_within,True
linear,40,16,bayesian_bic,True
linear,40,17,classical_two_way_within,True
linear,40,17,bayesian_bic,True
linear,40,18,classical_two_way_within,True
linear,40,18,bayesian_bic,True
linear,40,19,classical_two_way_within,True
linear,40,19,bayesian_bic,True
linear,40,20,classical_two_way_within,True
linear,40,20,bayesian_bic,True
linear,40,21,classical_two_way_within,True
linear,40,21,bayesian_bic,True
linear,40,22,classical_two_way_within,True
linear,40,22,bayesian_bic,True
linear,40,23,classical_two_way_within,True
linear,40,23,bayesian_bic,True
linear,40,24,classical_two_way_within,True
linear,40,24,bayesian_bic,True
linear,40,25,classical_two_way_within,True
linear,40,25,bayesian_bic,True
linear,40,26,classical_two_way_within,True
linear,40,26,bayesian_bic,True
linear,40,27,classical_two_way_within,True
linear,40,27,bayesian_bic,True
linear,40,28,classical_two_way_within,True
linear,40,28,bayesian_bic,True
linear,40,29,classical_two_way_within,True
linear,40,29,bayesian_bic,True
linear,40,30,classical_two_way_within,True
linear,40,30,bayesian_bic,True
linear,40,31,classical_two_way_within,True
linear,40,31,bayesian_bic,True
linear,40,32,classical_two_way_within,True
linear,40,32,bayesian_bic,True
linear,40,33,classical_two_way_within,True
linear,40,33,bayesian_bic,True
linear,40,34,classical_two_way_within,True
linear,40,34,bayesian_bic,True
linear,40,35,classical_two_way_within,True
linear,40,35,bayesian_bic,True
linear,40,36,classical_two_way_within,True
linear,40,36,bayesian_bic,True
linear,40,37,classical_two_way_within,True
linear,40,37,bayesian_bic,True
linear,40,38,classical_two_way_within,True
linear,40,38,bayesian_bic,True
linear,40,39,classical_two_way_within,True
linear,40,39,bayesian_bic,True
linear,40,40,classical_two_way_within,True
linear,40,40,bayesian_bic,True
linear,40,41,classical_two_way_within,True
linear,40,41,bayesian_bic,True
linear,40,42,classical_two_way_within,True
linear,40,42,bayesian_bic,True
linear,40,43,classical_two_way_within,True
linear,40,43,bayesian_bic,True
linear,40,44,classical_two_way_within,True
linear,40,44,bayesian_bic,True
linear,40,45,classical_two_way_within,True
linear,40,45,bayesian_bic,True
linear,40,46,classical_two_way_within,True
linear,40,46,bayesian_bic,True
linear,40,47,classical_two_way_within,True
linear,40,47,bayesian_bic,True
linear,40,48,classical_two_way_within,True
linear,40,48,bayesian_bic,True
linear,40,49,classical_two_way_within,True
linear,40,49,bayesian_bic,True
linear,40,50,classical_two_way_within,True
linear,40,50,bayesian_bic,True
linear,40,51,classical_two_way_within,True
linear,40,51,bayesian_bic,True
linear,40,52,classical_two_way_within,True
linear,40,52,bayesian_bic,True
linear,40,53,classical_two_way_within,True
linear,40,53,bayesian_bic,True
linear,40,54,classical_two_way_within,True
linear,40,54,bayesian_bic,True
linear,40,55,classical_two_way_within,True
linear,40,55,bayesian_bic,True
linear,40,56,classical_two_way_within,True
linear,40,56,bayesian_bic,True
linear,40,57,classical_two_way_within,True
linear,40,57,bayesian_bic,True
linear,40,58,classical_two_way_within,True
linear,40,58,bayesian_bic,True
linear,40,59,classical_two_way_within,True
linear,40,59,bayesian_bic,True
linear,40,60,classical_two_way_within,True
linear,40,60,bayesian_bic,True
linear,40,61,classical_two_way_within,True
linear,40,61,bayesian_bic,True
linear,40,62,classical_two_way_within,True
linear,40,62,bayesian_bic,True
linear,40,63,classical_two_way_within,True
linear,40,63,bayesian_bic,True
linear,40,64,classical_two_way_within,True
linear,40,64,bayesian_bic,True
linear,40,65,classical_two_way_within,True
linear,40,65,bayesian_bic,True
linear,40,66,classical_two_way_within,True
linear,40,66,bayesian_bic,True
linear,40,67,classical_two_way_within,True
linear,40,67,bayesian_bic,True
linear,40,68,classical_two_way_within,True
linear,40,68,bayesian_bic,True
linear,40,69,classical_two_way_within,True
linear,40,69,bayesian_bic,True
linear,40,70,classical_two_way_within,True
linear,40,70,bayesian_bic,True
linear,40,71,classical_two_way_within,True
linear,40,71,bayesian_bic,True
linear,40,72,classical_two_way_within,True
linear,40,72,bayesian_bic,True
linear,40,73,classical_two_way_within,True
linear,40,73,bayesian_bic,True
linear,40,74,classical_two_way_within,True
linear,40,74,bayesian_bic,True
linear,40,75,classical_two_way_within,True
linear,40,75,bayesian_bic,True
linear,40,76,classical_two_way_within,True
linear,40,76,bayesian_bic,True
linear,40,77,classical_two_way_within,True
linear,40,77,bayesian_bic,True
linear,40,78,classical_two_way_within,True
linear,40,78,bayesian_bic,True
linear,40,79,classical_two_way_within,True
linear,40,79,bayesian_bic,True
linear,40,80,classical_two_way_within,True
linear,40,80,bayesian_bic,True
linear,40,81,classical_two_way_within,True
linear,40,81,bayesian_bic,True
linear,40,82,classical_two_way_within,True
linear,40,82,bayesian_bic,True
linear,40,83,classical_two_way_within,True
linear,40,83,bayesian_bic,True
linear,40,84,classical_two_way_within,True
linear,40,84,bayesian_bic,True
linear,40,85,classical_two_way_within,True
linear,40,85,bayesian_bic,True
linear,40,86,classical_two_way_within,True
linear,40,86,bayesian_bic,True
linear,40,87,classical_two_way_within,True
linear,40,87,bayesian_bic,True
linear,40,88,classical_two_way_within,True
linear,40,88,bayesian_bic,True
linear,40,89,classical_two_way_within,True
linear,40,89,bayesian_bic,True
linear,40,90,classical_two_way_within,True
linear,40,90,bayesian_bic,True
linear,40,91,classical_two_way_within,True
linear,40,91,bayesian_bic,True
linear,40,92,classical_two_way_within,True
linear,40,92,bayesian_bic,True
linear,40,93,classical_two_way_within,True
linear,40,93,bayesian_bic,True
linear,40,94,classical_two_way_within,True
linear,40,94,bayesian_bic,True
linear,40,95,classical_two_way_within,True
linear,40,95,bayesian_bic,True
linear,40,96,classical_two_way_within,True
linear,40,96,bayesian_bic,True
linear,40,97,classical_two_way_within,True
linear,40,97,bayesian_bic,True
linear,40,98,classical_two_way_within,True
linear,40,98,bayesian_bic,True
linear,40,99,classical_two_way_within,True
linear,40,99,bayesian_bic,True
linear,40,100,classical_two_way_within,True
linear,40,100,bayesian_bic,True
nonlinear,40,1,classical_two_way_within,False
nonlinear,40,1,bayesian_bic,False
nonlinear,40,2,classical_two_way_within,False
nonlinear,40,2,bayesian_bic,False
nonlinear,40,3,classical_two_way_within,False
nonlinear,40,3,bayesian_bic,False
nonlinear,40,4,classical_two_way_within,True
nonlinear,40,4,bayesian_bic,True
nonlinear,40,5,classical_two_way_within,True
nonlinear,40,5,bayesian_bic,True
nonlinear,40,6,classical_two_way_within,True
nonlinear,40,6,bayesian_bic,False
nonlinear,40,7,classical_two_way_within,False
nonlinear,40,7,bayesian_bic,False
nonlinear,40,8,classical_two_way_within,True
nonlinear,40,8,bayesian_bic,False
nonlinear,40,9,classical_two_way_within,False
nonlinear,40,9,bayesian_bic,False
nonlinear,40,10,classical_two_way_within,False
nonlinear,40,10,bayesian_bic,False
nonlinear,40,11,classical_two_way_within,True
nonlinear,40,11,bayesian_bic,True
nonlinear,40,12,classical_two_way_within,True
nonlinear,40,12,bayesian_bic,False
nonlinear,40,13,classical_two_way_within,False
nonlinear,40,13,bayesian_bic,False
nonlinear,40,14,classical_two_way_within,True
nonlinear,40,14,bayesian_bic,False
nonlinear,40,15,classical_two_way_within,False
nonlinear,40,15,bayesian_bic,False
nonlinear,40,16,classical_two_way_within,False
nonlinear,40,16,bayesian_bic,False
nonlinear,40,17,classical_two_way_within,False
nonlinear,40,17,bayesian_bic,False
nonlinear,40,18,classical_two_way_within,False
nonlinear,40,18,bayesian_bic,False
nonlinear,40,19,classical_two_way_within,False
nonlinear,40,19,bayesian_bic,False
nonlinear,40,20,classical_two_way_within,True
nonlinear,40,20,bayesian_bic,False
nonlinear,40,21,classical_two_way_within,False
nonlinear,40,21,bayesian_bic,False
nonlinear,40,22,classical_two_way_within,True
nonlinear,40,22,bayesian_bic,False
nonlinear,40,23,classical_two_way_within,True
nonlinear,40,23,bayesian_bic,True
nonlinear,40,24,classical_two_way_within,False
nonlinear,40,24,bayesian_bic,False
nonlinear,40,25,classical_two_way_within,True
nonlinear,40,25,bayesian_bic,True
nonlinear,40,26,classical_two_way_within,False
nonlinear,40,26,bayesian_bic,False
nonlinear,40,27,classical_two_way_within,True
nonlinear,40,27,bayesian_bic,False
nonlinear,40,28,classical_two_way_within,False
nonlinear,40,28,bayesian_bic,False
nonlinear,40,29,classical_two_way_within,True
nonlinear,40,29,bayesian_bic,True
nonlinear,40,30,classical_two_way_within,False
nonlinear,40,30,bayesian_bic,False
nonlinear,40,31,classical_two_way_within,True
nonlinear,40,31,bayesian_bic,True
nonlinear,40,32,classical_two_way_within,True
nonlinear,40,32,bayesian_bic,True
nonlinear,40,33,classical_two_way_within,True
nonlinear,40,33,bayesian_bic,False
nonlinear,40,34,classical_two_way_within,False
nonlinear,40,34,bayesian_bic,False
nonlinear,40,35,classical_two_way_within,False
nonlinear,40,35,bayesian_bic,False
nonlinear,40,36,classical_two_way_within,False
nonlinear,40,36,bayesian_bic,False
nonlinear,40,37,classical_two_way_within,True
nonlinear,40,37,bayesian_bic,True
nonlinear,40,38,classical_two_way_within,True
nonlinear,40,38,bayesian_bic,True
nonlinear,40,39,classical_two_way_within,False
nonlinear,40,39,bayesian_bic,False
nonlinear,40,40,classical_two_way_within,True
nonlinear,40,40,bayesian_bic,False
nonlinear,40,41,classical_two_way_within,False
nonlinear,40,41,bayesian_bic,False
nonlinear,40,42,classical_two_way_within,True
nonlinear,40,42,bayesian_bic,False
nonlinear,40,43,classical_two_way_within,False
nonlinear,40,43,bayesian_bic,False
nonlinear,40,44,classical_two_way_within,False
nonlinear,40,44,bayesian_bic,False
nonlinear,40,45,classical_two_way_within,False
nonlinear,40,45,bayesian_bic,False
nonlinear,40,46,classical_two_way_within,False
nonlinear,40,46,bayesian_bic,False
nonlinear,40,47,classical_two_way_within,False
nonlinear,40,47,bayesian_bic,False
nonlinear,40,48,classical_two_way_within,False
nonlinear,40,48,bayesian_bic,False
nonlinear,40,49,classical_two_way_within,False
nonlinear,40,49,bayesian_bic,False
nonlinear,40,50,classical_two_way_within,True
nonlinear,40,50,bayesian_bic,False
nonlinear,40,51,classical_two_way_within,False
nonlinear,40,51,bayesian_bic,False
nonlinear,40,52,classical_two_way_within,False
nonlinear,40,52,bayesian_bic,False
nonlinear,40,53,classical_two_way_within,True
nonlinear,40,53,bayesian_bic,True
nonlinear,40,54,classical_two_way_within,True
nonlinear,40,54,bayesian_bic,True
nonlinear,40,55,classical_two_way_within,False
nonlinear,40,55,bayesian_bic,False
nonlinear,40,56,classical_two_way_within,False
nonlinear,40,56,bayesian_bic,False
nonlinear,40,57,classical_two_way_within,True
nonlinear,40,57,bayesian_bic,True
nonlinear,40,58,classical_two_way_within,True
nonlinear,40,58,bayesian_bic,True
nonlinear,40,59,classical_two_way_within,False
nonlinear,40,59,bayesian_bic,False
nonlinear,40,60,classical_two_way_within,True
nonlinear,40,60,bayesian_bic,True
nonlinear,40,61,classical_two_way_within,False
nonlinear,40,61,bayesian_bic,False
nonlinear,40,62,classical_two_way_within,False
nonlinear,40,62,bayesian_bic,False
nonlinear,40,63,classical_two_way_within,False
nonlinear,40,63,bayesian_bic,False
nonlinear,40,64,classical_two_way_within,True
nonlinear,40,64,bayesian_bic,False
nonlinear,40,65,classical_two_way_within,True
nonlinear,40,65,bayesian_bic,False
nonlinear,40,66,classical_two_way_within,False
nonlinear,40,66,bayesian_bic,False
nonlinear,40,67,classical_two_way_within,True
nonlinear,40,67,bayesian_bic,False
nonlinear,40,68,classical_two_way_within,False
nonlinear,40,68,bayesian_bic,False
nonlinear,40,69,classical_two_way_within,False
nonlinear,40,69,bayesian_bic,False
nonlinear,40,70,classical_two_way_within,False
nonlinear,40,70,bayesian_bic,False
nonlinear,40,71,classical_two_way_within,True
nonlinear,40,71,bayesian_bic,True
nonlinear,40,72,classical_two_way_within,False
nonlinear,40,72,bayesian_bic,False
nonlinear,40,73,classical_two_way_within,True
nonlinear,40,73,bayesian_bic,True
nonlinear,40,74,classical_two_way_within,False
nonlinear,40,74,bayesian_bic,False
nonlinear,40,75,classical_two_way_within,True
nonlinear,40,75,bayesian_bic,True
nonlinear,40,76,classical_two_way_within,True
nonlinear,40,76,bayesian_bic,True
nonlinear,40,77,classical_two_way_within,False
nonlinear,40,77,bayesian_bic,False
nonlinear,40,78,classical_two_way_within,True
nonlinear,40,78,bayesian_bic,False
nonlinear,40,79,classical_two_way_within,False
nonlinear,40,79,bayesian_bic,False
nonlinear,40,80,classical_two_way_within,True
nonlinear,40,80,bayesian_bic,False
nonlinear,40,81,classical_two_way_within,False
nonlinear,40,81,bayesian_bic,False
nonlinear,40,82,classical_two_way_within,True
nonlinear,40,82,bayesian_bic,False
nonlinear,40,83,classical_two_way_within,False
nonlinear,40,83,bayesian_bic,False
nonlinear,40,84,classical_two_way_within,False
nonlinear,40,84,bayesian_bic,False
nonlinear,40,85,classical_two_way_within,False
nonlinear,40,85,bayesian_bic,False
nonlinear,40,86,classical_two_way_within,False
nonlinear,40,86,bayesian_bic,False
nonlinear,40,87,classical_two_way_within,True
nonlinear,40,87,bayesian_bic,True
nonlinear,40,88,classical_two_way_within,False
nonlinear,40,88,bayesian_bic,False
nonlinear,40,89,classical_two_way_within,False
nonlinear,40,89,bayesian_bic,False
nonlinear,40,90,classical_two_way_within,False
nonlinear,40,90,bayesian_bic,False
nonlinear,40,91,classical_two_way_within,False
nonlinear,40,91,bayesian_bic,False
nonlinear,40,92,classical_two_way_within,False
nonlinear,40,92,bayesian_bic,False
nonlinear,40,93,classical_two_way_within,False
nonlinear,40,93,bayesian_bic,False
nonlinear,40,94,classical_two_way_within,False
nonlinear,40,94,bayesian_bic,False
nonlinear,40,95,classical_two_way_within,True
nonlinear,40,95,bayesian_bic,True
nonlinear,40,96,classical_two_way_within,False
nonlinear,40,96,bayesian_bic,False
nonlinear,40,97,classical_two_way_within,False
nonlinear,40,97,bayesian_bic,False
nonlinear,40,98,classical_two_way_within,True
nonlinear,40,98,bayesian_bic,True
nonlinear,40,99,classical_two_way_within,False
nonlinear,40,99,bayesian_bic,False
nonlinear,40,100,classical_two_way_within,False
nonlinear,40,100,bayesian_bic,False
break,40,1,classical_two_way_within,True
break,40,1,bayesian_bic,True
break,40,2,classical_two_way_within,True
break,40,2,bayesian_bic,True
break,40,3,classical_two_way_within,True
break,40,3,bayesian_bic,True
break,40,4,classical_two_way_within,True
break,40,4,bayesian_bic,True
break,40,5,classical_two_way_within,True
break,40,5,bayesian_bic,True
break,40,6,classical_two_way_within,True
break,40,6,bayesian_bic,True
break,40,7,classical_two_way_within,True
break,40,7,bayesian_bic,True
break,40,8,classical_two_way_within,True
break,40,8,bayesian_bic,True
break,40,9,classical_two_way_within,True
break,40,9,bayesian_bic,True
break,40,10,classical_two_way_within,True
break,40,10,bayesian_bic,True
break,40,11,classical_two_way_within,True
break,40,11,bayesian_bic,True
break,40,12,classical_two_way_within,True
break,40,12,bayesian_bic,True
break,40,13,classical_two_way_within,True
break,40,13,bayesian_bic,True
break,40,14,classical_two_way_within,True
break,40,14,bayesian_bic,True
break,40,15,classical_two_way_within,True
break,40,15,bayesian_bic,True
break,40,16,classical_two_way_within,True
break,40,16,bayesian_bic,True
break,40,17,classical_two_way_within,True
break,40,17,bayesian_bic,True
break,40,18,classical_two_way_within,True
break,40,18,bayesian_bic,True
break,40,19,classical_two_way_within,True
break,40,19,bayesian_bic,True
break,40,20,classical_two_way_within,True
break,40,20,bayesian_bic,True
break,40,21,classical_two_way_within,True
break,40,21,bayesian_bic,True
break,40,22,classical_two_way_within,True
break,40,22,bayesian_bic,True
break,40,23,classical_two_way_within,True
break,40,23,bayesian_bic,True
break,40,24,classical_two_way_within,True
break,40,24,bayesian_bic,True
break,40,25,classical_two_way_within,True
break,40,25,bayesian_bic,True
break,40,26,classical_two_way_within,True
break,40,26,bayesian_bic,True
break,40,27,classical_two_way_within,True
break,40,27,bayesian_bic,True
break,40,28,classical_two_way_within,True
break,40,28,bayesian_bic,True
break,40,29,classical_two_way_within,True
break,40,29,bayesian_bic,True
break,40,30,classical_two_way_within,True
break,40,30,bayesian_bic,True
break,40,31,classical_two_way_within,True
break,40,31,bayesian_bic,True
break,40,32,classical_two_way_within,True
break,40,32,bayesian_bic,True
break,40,33,classical_two_way_within,True
break,40,33,bayesian_bic,True
break,40,34,classical_two_way_within,True
break,40,34,bayesian_bic,True
break,40,35,classical_two_way_within,True
break,40,35,bayesian_bic,True
break,40,36,classical_two_way_within,True
break,40,36,bayesian_bic,True
break,40,37,classical_two_way_within,True
break,40,37,bayesian_bic,True
break,40,38,classical_two_way_within,True
break,40,38,bayesian_bic,True
break,40,39,classical_two_way_within,True
break,40,39,bayesian_bic,True
break,40,40,classical_two_way_within,True
break,40,40,bayesian_bic,True
break,40,41,classical_two_way_within,True
break,40,41,bayesian_bic,True
break,40,42,classical_two_way_within,True
break,40,42,bayesian_bic,True
break,40,43,classical_two_way_within,True
break,40,43,bayesian_bic,True
break,40,44,classical_two_way_within,True
break,40,44,bayesian_bic,True
break,40,45,classical_two_way_within,True
break,40,45,bayesian_bic,True
break,40,46,classical_two_way_within,True
break,40,46,bayesian_bic,True
break,40,47,classical_two_way_within,True
break,40,47,bayesian_bic,True
break,40,48,classical_two_way_within,True
break,40,48,bayesian_bic,True
break,40,49,classical_two_way_within,True
break,40,49,bayesian_bic,True
break,40,50,classical_two_way_within,True
break,40,50,bayesian_bic,True
break,40,51,classical_two_way_within,True
break,40,51,bayesian_bic,True
break,40,52,classical_two_way_within,True
break,40,52,bayesian_bic,True
break,40,53,classical_two_way_within,True
break,40,53,bayesian_bic,True
break,40,54,classical_two_way_within,True
break,40,54,bayesian_bic,True
break,40,55,classical_two_way_within,True
break,40,55,bayesian_bic,True
break,40,56,classical_two_way_within,True
break,40,56,bayesian_bic,True
break,40,57,classical_two_way_within,True
break,40,57,bayesian_bic,True
break,40,58,classical_two_way_within,True
break,40,58,bayesian_bic,True
break,40,59,classical_two_way_within,True
break,40,59,bayesian_bic,True
break,40,60,classical_two_way_within,True
break,40,60,bayesian_bic,True
break,40,61,classical_two_way_within,True
break,40,61,bayesian_bic,True
break,40,62,classical_two_way_within,True
break,40,62,bayesian_bic,True
break,40,63,classical_two_way_within,True
break,40,63,bayesian_bic,True
break,40,64,classical_two_way_within,True
break,40,64,bayesian_bic,True
break,40,65,classical_two_way_within,True
break,40,65,bayesian_bic,True
break,40,66,classical_two_way_within,True
break,40,66,bayesian_bic,True
break,40,67,classical_two_way_within,True
break,40,67,bayesian_bic,True
break,40,68,classical_two_way_within,True
break,40,68,bayesian_bic,True
break,40,69,classical_two_way_within,True
break,40,69,bayesian_bic,True
break,40,70,classical_two_way_within,True
break,40,70,bayesian_bic,True
break,40,71,classical_two_way_within,True
break,40,71,bayesian_bic,True
break,40,72,classical_two_way_within,True
break,40,72,bayesian_bic,True
break,40,73,classical_two_way_within,True
break,40,73,bayesian_bic,True
break,40,74,classical_two_way_within,True
break,40,74,bayesian_bic,True
break,40,75,classical_two_way_within,True
break,40,75,bayesian_bic,True
break,40,76,classical_two_way_within,True
break,40,76,bayesian_bic,True
break,40,77,classical_two_way_within,True
break,40,77,bayesian_bic,True
break,40,78,classical_two_way_within,True
